SD_CD,SD_NM,SGG_CD,SGG_NM,EMD_CD,EMD_NM,HJD_CD,USER_DROUG,Shape_Leng,POPCNT,SUPLPPCNT,SUPLPER,STNYEAR,USE1M,USE2M,USE3M,USE4M,USE5M,USE6M,USE7M,USE8M,USE9M,USE10M,USE11M,USE12M,LPCD,WATER1DVNM,WATER1_sou,WATER1NM,WATER1CD,INTAKE1NM,INTAKE1CD,FILTER1NM,FILTER1CD,RESERV1NM,RESERV1CD,LOCAL_DVNA,WSPSYS1CD,Shape_Le_1,Shape_Area
26,부산광역시,26260,동래구,26260600,사직3동,2626060000,,4201.389151,17764,17764,1,2020,152342,51712,144298,57838,166357,66541,174714,66417,187473,64296,177206,63275,211,댐(K-water),다목적댐,안동댐,2001110,물금취수장,2015006454,화명정수장,2015006457,오륜배수지,2015007622,지방,2600rs03,4201.389151,700597.1686
26,부산광역시,26260,동래구,26260740,안락1동,2626074000,,4445.23055,15041,15041,1,2020,72320,177918,65353,175490,69138,174385,75235,198798,77073,190922,68332,178572,277,저수지(지자체),저수지(지자체),회동댐,262601,회동취수장,2017900049,명장정수장,2015006456,명장배수지,2015006477,지방,2600rs02,4445.23055,835851.2627
26,부산광역시,26320,북구,26320510,구포1동,2632051000,,7208.501937,14907,14907,1,2020,191994,62488,173832,59861,189754,63121,196718,63875,203054,60259,197009,60451,279,댐(K-water),다목적댐,안동댐,2001110,물금취수장,2015006454,화명정수장,2015006457,,990001,지방,2600rs03,7208.501937,1149193.706
26,부산광역시,26320,북구,26320520,구포2동,2632052000,,6010.181687,26480,26480,1,2020,261132,128424,236389,127106,255230,127292,276797,130672,283242,129771,275943,127570,243,하천,하굿둑,낙동강하굿둑,2022510,매리취수장,2015006452,덕산정수장(생활),2015006455,,990001,지방,2600rs01,6010.181687,1699678.83
26,부산광역시,26320,북구,26320521,구포3동,2632052100,,7335.874799,21502,21502,1,2020,220755,83773,200551,82745,216496,84099,228369,89466,228413,82036,226806,78492,232,댐(K-water),다목적댐,안동댐,2001110,물금취수장,2015006454,화명정수장,2015006457,구포2배수지,2017900012,지방,2600rs03,7335.874799,2711665.235
26,부산광역시,26140,서구,26140660,남부민2동,2614066000,,4727.639518,9741,9741,1,2020,81282,134204,62717,120795,60842,129322,72934,148046,73920,143689,71846,131989,345,하천,하굿둑,낙동강하굿둑,2022510,매리취수장,2015006452,덕산정수장(생활),2015006455,남부민배수지,2017900016,지방,2600rs01,4727.639518,637170.7731
26,부산광역시,26170,동구,26170510,초량1동,2617051000,,2575.666929,5799,5799,1,2020,85919,33159,72387,25893,74547,30366,80503,35913,91223,30109,83600,29949,317,하천,하굿둑,낙동강하굿둑,2022510,매리취수장,2015006452,덕산정수장(생활),2015006455,개금1배수지,2015006468,지방,2600rs01,2575.666929,261923.4622
26,부산광역시,26170,동구,26170570,수정2동,2617057000,,6504.41725,10148,10148,1,2020,77367,87584,67537,87040,69152,86476,77686,96254,79417,90477,80100,85974,265,하천,하굿둑,낙동강하굿둑,2022510,매리취수장,2015006452,덕산정수장(생활),2015006455,수정1배수지,2017900032,지방,2600rs01,6504.41725,944556.7528
26,부산광역시,26170,동구,26170590,수정4동,2617059000,,5634.967238,4156,4156,1,2020,10196,38838,8546,39747,8722,37106,10205,42297,9329,39979,10151,39286,194,하천,하굿둑,낙동강하굿둑,2022510,매리취수장,2015006452,덕산정수장(생활),2015006455,수정2배수지,2017900033,지방,2600rs01,5634.967238,656953.8668
26,부산광역시,26320,북구,26320530,금곡동,2632053000,,14251.22066,39164,39164,1,2020,297869,253924,273587,252844,280929,269964,315002,278748,322569,264845,305002,255481,235,댐(K-water),다목적댐,안동댐,2001110,물금취수장,2015006454,화명정수장,2015006457,금곡배수지,2015006479,지방,2600rs03,14251.22066,8067558.172
26,부산광역시,26320,북구,26320541,화명1동,2632054100,,13190.75726,42710,42710,1,2020,296020,282165,275577,277202,280536,289024,308392,283607,334322,287747,299805,299977,225,댐(K-water),다목적댐,안동댐,2001110,물금취수장,2015006454,화명정수장,2015006457,,990001,지방,2600rs03,13190.75726,4989086.634
26,부산광역시,26350,해운대구,26350595,반여4동,2635059500,,4356.460876,16536,16536,1,2020,95518,111319,92353,117079,97962,117552,103761,121755,108388,119004,102420,113403,215,저수지(지자체),저수지(지자체),회동댐,262601,회동취수장,2017900049,명장정수장,2015006456,명장배수지,2015006477,지방,2600rs02,4356.460876,979880.0616
26,부산광역시,26350,해운대구,26350610,반송1동,2635061000,,14632.92632,15079,15079,1,2020,205569,29955,179153,26584,190310,29226,219856,32891,228886,29617,219999,31087,258,저수지(지자체),저수지(지자체),회동댐,262601,회동취수장,2017900049,명장정수장,2015006456,반송배수지,2017900024,지방,2600rs02,14632.92632,7673134.535
26,부산광역시,26350,해운대구,26350510,우1동,2635051000,,13041.99276,23453,23453,1,2020,238944,318390,191775,287621,186444,301462,222173,372192,248632,326064,218399,309562,375,댐(K-water),다목적댐,안동댐,2001110,물금취수장,2015006454,화명정수장,2015006457,좌동2배수지,2015007371,지방,2600rs03,13041.99276,3214456.437
26,부산광역시,26170,동구,26170520,초량2동,2617052000,,3591.22617,6172,6172,1,2020,93520,32087,86010,25817,79504,25523,90052,31527,94616,25806,93853,26448,312,하천,하굿둑,낙동강하굿둑,2022510,매리취수장,2015006452,덕산정수장(생활),2015006455,개금1배수지,2015006468,지방,2600rs01,3591.22617,349134.107
26,부산광역시,26170,동구,26170530,초량3동,2617053000,,10259.80197,11869,11869,1,2020,153580,106507,138581,108877,136905,124637,179130,115621,168919,103985,160415,102871,368,하천,하굿둑,낙동강하굿둑,2022510,매리취수장,2015006452,덕산정수장(생활),2015006455,개금1배수지,2015006468,지방,2600rs01,10259.80197,1780824.94
26,부산광역시,26170,동구,26170600,수정5동,2617060000,,3959.240835,5585,5585,1,2020,6771,55152,5912,55295,5802,57247,6876,63409,6612,64102,6573,58888,192,하천,하굿둑,낙동강하굿둑,2022510,매리취수장,2015006452,덕산정수장(생활),2015006455,수정산터널배수지,2015006459,지방,2600rs01,3959.240835,713138.5374
26,부산광역시,26170,동구,26170660,범일2동,2617066000,,4205.050126,8819,8819,1,2020,145483,93136,132244,89196,131134,97754,151036,104762,148890,92585,140991,88512,439,하천,하굿둑,낙동강하굿둑,2022510,매리취수장,2015006452,덕산정수장(생활),2015006455,개금1배수지,2015006468,지방,2600rs01,4205.050126,881371.0868
26,부산광역시,26170,동구,26170680,범일5동,2617068000,,6997.049282,4586,4586,1,2020,49180,69633,45692,68035,46029,71839,48335,70790,51106,68938,48831,66698,420,하천,하굿둑,낙동강하굿둑,2022510,매리취수장,2015006452,덕산정수장(생활),2015006455,영주배수지,2015007370,지방,2600rs01,6997.049282,1349857.113
26,부산광역시,26320,북구,26320550,덕천1동,2632055000,,6145.851183,12387,12387,1,2020,77857,127419,73959,132150,72978,134698,82580,139374,78341,131205,71882,121996,274,댐(K-water),다목적댐,안동댐,2001110,물금취수장,2015006454,화명정수장,2015006457,만덕1배수지,2015006472,지방,2600rs03,6145.851183,1463989.307
